timestamp_us,ax,ay,az,gx,gy,gz,roll,pitch,yaw
226601248.0,0.1167,-0.002,-1.0469,0.101,-0.24,-0.259,-25.74648890882964,-6.418266267386537,-132.06932395799998
226614248.0,0.1191,-0.0029,-1.0591,-0.021,0.126,0.107,-28.82917366834958,-6.4178289941055064,-132.065144848
226627248.0,0.1123,0.0039,-1.0459,-0.082,-0.179,-0.137,-24.65839250394935,-6.415531407586996,-132.064137738
226640248.0,0.1182,0.0,-1.0483,-0.448,0.187,-0.015,-20.57141687991036,-6.4147116527580295,-132.061544628
226653248.0,0.1157,-0.0044,-1.0483,-0.204,0.126,-0.32,-23.75826251743463,-6.411985132833651,-132.062916518
226666248.0,0.1162,0.0,-1.0596,0.345,-0.057,-0.076,-19.679186673125933,-6.410847290584549,-132.061116408
226679248.0,0.1133,0.0034,-1.0566,0.284,0.065,0.229,-15.686156878812728,-6.405421371383768,-132.055351298
226692248.0,0.1094,-0.0029,-1.0537,0.223,-0.301,0.229,-18.966923638891522,-6.400906855724877,-132.049586188
226705248.0,0.1147,0.002,-1.0425,0.101,-0.24,-0.076,-14.98898152867055,-6.402729332188795,0.0018001099999999895
226718248.0,0.1133,0.002,-1.0503,-0.082,0.248,0.168,-11.092913354412708,-6.3958633848330395,0.006772219999999979
226731248.0,0.1201,-0.0005,-1.0547,0.162,-0.301,-0.015,-14.468932670971162,-6.40291815177619,0.009365329999999969
226744248.0,0.1191,-0.001,-1.0508,0.04,0.126,-0.137,-17.77843860661008,-6.403793303368982,0.010372439999999958
226757248.0,0.1138,0.001,-1.0532,-0.082,0.126,-0.198,-13.825487252464235,-6.398661818842484,0.010586549999999948
226770248.0,0.1138,-0.002,-1.0552,-0.082,0.309,-0.015,-17.148334955968124,-6.391069401284914,0.013179659999999937
226783248.0,0.1191,-0.0049,-1.0557,0.162,0.248,-0.015,-20.39847038811645,-6.39003070507524,0.015772769999999926
226796248.0,0.1206,0.002,-1.0513,0.101,0.065,-0.015,-16.391878941082314,-6.393493601841951,0.018365879999999914
226809248.0,0.1221,-0.002,-1.0537,0.04,0.187,0.107,-19.661841438948596,-6.396647349930881,0.022544989999999904
226822248.0,0.1162,-0.0029,-1.0503,0.223,0.126,0.046,-22.86308429852628,-6.3945837483882775,0.025931099999999895
226835248.0,0.1177,0.002,-1.0605,-0.082,-0.118,0.229,-18.809513081541027,-6.396066809215174,0.031696209999999884
226848248.0,0.1182,-0.0015,-1.0557,0.04,0.309,-0.015,-22.031669743484848,-6.393187547768624,0.03428931999999987
226861248.0,0.1143,0.0034,-1.0503,0.162,-0.118,-0.137,-17.993166685649623,-6.392253228418725,0.035296429999999865
226874248.0,0.1187,-0.0015,-1.0527,0.101,0.065,-0.137,-21.230868495499116,-6.393457360856235,0.036303539999999856
226887248.0,0.1167,0.002,-1.0527,-0.021,0.187,-0.015,-17.209180467119822,-6.390932815997716,0.038896649999999845
226900248.0,0.1167,-0.002,-1.0532,0.223,-0.057,-0.137,-20.460464481886486,-6.391507745743525,0.03990375999999984
226913248.0,0.1172,0.0005,-1.0615,0.101,0.126,-0.259,-16.450992920655928,-6.3892923868510625,0.039324869999999824
226926248.0,0.1177,0.001,-1.0513,-0.021,0.004,0.107,-12.52381530661312,-6.39042646131435,0.04350397999999982
226939248.0,0.1196,0.0005,-1.0508,0.162,0.126,0.046,-8.672305085135136,-6.392089804360561,0.04689008999999981
226952248.0,0.1187,-0.001,-1.0518,0.223,0.126,0.046,-12.095413189300363,-6.392629310396796,0.0502761999999998
226965248.0,0.1177,0.0,-1.0566,-0.204,-0.179,-0.015,-8.256588591554353,-6.395392522265125,0.05286930999999979
226978248.0,0.1152,0.0034,-1.0522,0.284,0.309,0.168,-4.492026178390715,-6.38972020639357,0.057841419999999776
226991248.0,0.1196,-0.0029,-1.0474,0.04,0.126,-0.015,-7.998988002871698,-6.391815141864467,0.060434529999999764
227004248.0,0.1206,-0.0015,-1.0542,0.101,0.309,-0.015,-11.43657570968391,-6.391776961337871,0.06302763999999976
227017248.0,0.1157,-0.0029,-1.0537,0.04,-0.179,0.229,-14.804665513145277,-6.3927550734624905,0.06879274999999975
227030248.0,0.1172,-0.0029,-1.061,-0.204,-0.118,0.229,-18.10852377944425,-6.393681779496123,0.07455785999999974
227043248.0,0.1143,0.0034,-1.0522,-0.326,0.187,0.168,-14.154694062522816,-6.388629324265494,0.07952996999999973
227056248.0,0.1182,-0.0044,-1.0571,0.162,0.065,0.046,-17.465251354980758,-6.388838586320462,0.08291607999999971
227069248.0,0.1172,0.0005,-1.0601,-0.265,0.309,0.229,-13.520347609114655,-6.384510262158127,0.0886811899999997
227082248.0,0.1177,-0.0024,-1.0552,-0.143,0.248,0.168,-16.84964085936142,-6.382162830261414,0.09365329999999969
227095248.0,0.1167,-0.0063,-1.0518,0.101,0.065,-0.137,-20.104982363143318,-6.381523808463482,0.09466040999999968
227108248.0,0.1187,0.0015,-1.0518,-0.021,0.065,-0.198,-16.105269181563052,-6.383051702275915,0.09487451999999967
227121248.0,0.1167,0.0039,-1.0527,0.162,-0.24,-0.076,-12.185829945863901,-6.386174615879615,0.09667462999999966
227134248.0,0.1152,0.001,-1.0513,-0.021,0.065,-0.015,-8.343955591316933,-6.383901940500558,0.09926773999999966
227147248.0,0.1162,-0.0049,-1.0581,-0.021,-0.118,-0.015,-11.772522094537466,-6.384277597010938,0.10186084999999966
227160248.0,0.1147,0.0015,-1.0581,0.223,-0.118,-0.015,-7.936339828086512,-6.383041572333631,0.10445395999999965
227173248.0,0.1138,0.0029,-1.0557,0.223,-0.118,-0.259,-4.178404531198376,-6.381143439578522,0.10387506999999964
227186248.0,0.1182,0.0005,-1.0503,0.162,-0.362,-0.198,-0.4938027848014461,-6.387762735182497,0.10408917999999963
227199248.0,0.1147,0.0005,-1.0532,0.04,-0.057,-0.137,3.1155541487587963,-6.386251163054237,0.10509628999999962
227212248.0,0.1138,-0.0005,-1.0586,-0.021,-0.24,-0.015,-0.5469679392281157,-6.3855090497109375,0.10768939999999962
227225248.0,0.1182,-0.0034,-1.0552,0.04,0.126,-0.076,-4.132311401112442,-6.385231874829435,0.10948950999999961
227238248.0,0.1133,-0.002,-1.0537,0.284,0.065,-0.015,-7.644356689778121,-6.380653002535863,0.1120826199999996
227251248.0,0.1143,-0.001,-1.0527,-0.021,0.187,-0.137,-11.091133253294931,-6.375803274592172,0.1130897299999996
227264248.0,0.1211,-0.0015,-1.0532,0.04,0.126,-0.137,-14.467653646962553,-6.3790765578687765,0.11409683999999959
227277248.0,0.1177,-0.0005,-1.0522,-0.082,0.187,-0.015,-17.77928542694032,-6.377975193847233,0.11668994999999958
227290248.0,0.1157,0.0024,-1.0503,-0.204,-0.118,0.168,-13.82940186737964,-6.3788547974676915,0.12166205999999957
227303248.0,0.1157,0.0005,-1.0547,0.04,-0.057,0.046,-9.95333217846534,-6.378419649789769,0.12504816999999957
227316248.0,0.1162,0.0015,-1.0537,-0.082,0.065,0.168,-6.15742619380714,-6.377093944904804,0.13002027999999957
227329248.0,0.1172,0.0015,-1.0488,-0.143,0.065,0.168,-2.4382230901485444,-6.377457257934229,0.13499238999999957
227342248.0,0.1157,0.002,-1.0508,-0.143,0.187,-0.198,1.206053813626354,-6.3744022747487525,0.13520649999999956
227355248.0,0.1162,0.001,-1.0522,-0.265,0.309,-0.015,4.776982865313784,-6.370226410023474,0.13779960999999954
227368248.0,0.1187,-0.002,-1.0493,-0.204,0.248,-0.259,1.0805436917865765,-6.369952958593591,0.13722071999999955
227381248.0,0.1157,-0.0029,-1.0537,0.345,0.187,-0.137,-2.5340027997042025,-6.366704710773097,0.13822782999999952
227394248.0,0.1147,-0.001,-1.0527,0.04,0.004,-0.076,-6.082209301022491,-6.364895697105357,0.14002793999999952
227407248.0,0.1138,0.001,-1.0513,-0.082,0.004,-0.198,-2.363184499372351,-6.362317632032284,0.1402420499999995
227420248.0,0.1177,-0.0005,-1.0532,0.162,-0.179,-0.137,-5.9137976193291175,-6.366094081025347,0.14124915999999949
227433248.0,0.1157,0.001,-1.0503,0.162,0.065,0.046,-2.195033529109353,-6.364880155982866,0.14463526999999948
227446248.0,0.1147,0.0005,-1.0586,0.284,-0.179,0.046,1.4514593544045704,-6.364751339395644,0.14802137999999948
227459248.0,0.1187,0.0029,-1.0547,-0.021,-0.057,0.046,5.018527123099625,-6.367817489100199,0.15140748999999948
227472248.0,0.1167,0.0005,-1.0518,0.223,-0.057,0.107,8.519968154388497,-6.369021892874949,0.15558659999999946
227485248.0,0.1172,0.001,-1.0552,0.101,-0.057,0.046,11.949284855541997,-6.37033385816425,0.15897270999999946
227498248.0,0.1162,0.0005,-1.0566,0.162,-0.118,-0.076,15.31133606686744,-6.371158717721779,0.16077281999999946
227511248.0,0.1162,-0.002,-1.0591,0.223,0.004,-0.198,11.409629599114558,-6.370118663599435,0.16098692999999945
227524248.0,0.1147,-0.0029,-1.0513,0.162,-0.057,-0.015,7.586177169185934,-6.36918241272543,0.16358003999999943
227537248.0,0.1143,-0.0005,-1.0498,0.223,-0.179,-0.137,3.837355717769267,-6.369564667204468,0.1645871499999994
227550248.0,0.1187,-0.0059,-1.0537,0.101,0.065,-0.015,0.16782691461328003,-6.371099614502577,0.1671802599999994
227563248.0,0.1167,-0.0015,-1.0518,-0.021,-0.118,-0.076,-3.4346476500763847,-6.373015402239572,0.16898036999999938
227576248.0,0.1177,0.0005,-1.0566,0.162,-0.057,-0.076,0.23508221136142637,-6.374616598153758,0.17078047999999937
227589248.0,0.1162,0.0,-1.0537,-0.082,0.126,0.29,3.828851181094201,-6.3725899408071776,0.17733858999999935
227602248.0,0.1167,0.0029,-1.0552,0.04,-0.179,0.229,7.3491497462341915,-6.374848012708963,0.18310369999999934
227615248.0,0.1167,-0.001,-1.0513,0.284,-0.057,0.168,3.606390203599817,-6.375971496781193,0.18807580999999934
227628248.0,0.1191,0.0024,-1.0469,0.04,0.187,0.107,7.131660306575246,-6.377085844122893,0.19225491999999933
227641248.0,0.1167,0.0005,-1.0586,0.101,-0.118,-0.076,10.589287893375477,-6.378075180997852,0.19405502999999932
227654248.0,0.1177,-0.002,-1.0596,0.223,-0.179,0.046,6.782021367983297,-6.380772260768071,0.19744113999999932
227667248.0,0.1211,0.001,-1.0532,0.162,-0.24,0.107,10.246872082637276,-6.388609077593332,0.2016202499999993
227680248.0,0.1157,0.0005,-1.0542,-0.082,-0.118,-0.076,13.639861754895048,-6.388814896663215,0.2034203599999993
227693248.0,0.1172,-0.0049,-1.0596,0.04,-0.057,-0.015,9.772388532639166,-6.389207619952301,0.20601346999999928
227706248.0,0.1182,-0.0005,-1.0576,0.04,-0.24,0.046,5.977507408738024,-6.393232269556626,0.20939957999999928
227719248.0,0.1172,-0.0005,-1.0566,0.101,0.065,-0.137,2.25930156004698,-6.39233920118817,0.21040668999999926
227732248.0,0.1128,-0.0015,-1.0557,-0.021,0.126,-0.015,-1.3850085347285988,-6.386073798693508,0.21299979999999924
227745248.0,0.1157,-0.0005,-1.0601,0.101,0.065,-0.137,-4.955965854880516,-6.383307236851958,0.21400690999999922
227758248.0,0.1162,-0.0024,-1.0557,-0.021,-0.24,0.107,-8.45499369461313,-6.385532751873277,0.2181860199999992
227771248.0,0.1147,0.002,-1.0527,0.162,-0.057,-0.015,-4.6864917422515555,-6.384124150364306,0.22077912999999919
227784248.0,0.1187,-0.0015,-1.0557,-0.021,-0.179,-0.137,-8.191885970981165,-6.3882368419872,0.22178623999999916
227797248.0,0.1221,-0.0015,-1.0547,0.101,0.126,0.046,-11.625616491398368,-6.392148736440908,0.22517234999999916
227810248.0,0.1128,-0.0034,-1.0488,0.04,-0.118,0.107,-14.989364451288374,-6.389791555838555,0.22935145999999915
227823248.0,0.1162,0.002,-1.0527,0.162,0.065,0.107,-11.090175083793294,-6.3883569132019185,0.23353056999999913
227836248.0,0.1152,0.0015,-1.0493,0.162,0.004,-0.076,-7.268430521389609,-6.387054152320658,0.23533067999999913
227849248.0,0.1152,0.0015,-1.0542,0.223,-0.24,0.168,-3.5223360961721717,-6.388308179682533,0.24030278999999913
227862248.0,0.1162,0.0,-1.0542,0.04,0.004,0.229,0.1481355197112748,-6.387502754368896,0.24606789999999912
227875248.0,0.1182,0.0005,-1.0542,0.04,-0.301,0.168,3.744654203227567,-6.392746581026806,0.2510400099999991
227888248.0,0.1162,0.0015,-1.0522,0.223,-0.118,0.168,7.270483834737752,-6.393643739596504,0.25601211999999907
227901248.0,0.1182,-0.0015,-1.0464,0.101,0.004,-0.015,3.5275188451070014,-6.39582468299543,0.2586052299999991
227914248.0,0.1162,0.0,-1.0542,0.04,0.309,-0.076,7.056993362164865,-6.390983227615535,0.26040533999999904
227927248.0,0.1138,-0.0015,-1.0576,0.101,0.004,0.107,3.318280786287802,-6.387152949417613,0.264584449999999
227940248.0,0.1196,0.0039,-1.0537,0.162,0.004,-0.076,6.849253051559517,-6.390080797000837,0.266384559999999
227953248.0,0.1162,0.0,-1.0542,0.04,-0.179,0.107,10.312292884488329,-6.391571339340833,0.270563669999999
227966248.0,0.1177,-0.0034,-1.0503,0.101,-0.057,-0.137,6.510558571753037,-6.393557002819855,0.27157077999999896
227979248.0,0.1196,-0.002,-1.0552,0.101,0.065,-0.015,2.7833213717648024,-6.395397732813223,0.27416388999999897
227992248.0,0.1201,0.0005,-1.0591,-0.021,0.004,0.351,6.3263617127805265,-6.398040920114531,0.28151499999999896
228005248.0,0.1147,0.002,-1.0503,0.284,0.065,0.046,9.800785862209345,-6.395109823751167,0.28490110999999896
228018248.0,0.1143,-0.001,-1.0547,0.101,0.126,-0.076,6.006658663467567,-6.390514907050631,0.2867012199999989
228031248.0,0.1206,-0.001,-1.0508,0.162,-0.057,0.107,2.289195181139873,-6.395584312379827,0.2908803299999989
228044248.0,0.1172,0.0,-1.0469,0.223,0.065,-0.137,5.845767591477079,-6.3958074759177626,0.2918874399999989
228057248.0,0.1191,0.0024,-1.0542,0.101,-0.179,0.046,9.327045477681464,-6.400296673700061,0.2952735499999989
228070248.0,0.1133,-0.001,-1.0547,-0.143,0.065,0.168,5.5392845266302455,-6.395301178946147,0.30024565999999886
228083248.0,0.1167,-0.001,-1.0571,0.04,-0.179,0.107,1.8296077478879669,-6.396880404969784,0.30442476999999885
228096248.0,0.1177,-0.0024,-1.0503,-0.021,0.126,-0.137,-1.8051181701716648,-6.396428800533421,0.3054318799999988
228109248.0,0.1182,0.0,-1.0552,0.345,0.004,-0.076,1.8348947871917716,-6.397488168709473,0.3072319899999988
228122248.0,0.1187,0.0034,-1.0571,-0.082,0.065,-0.076,5.392981856394577,-6.398055981023651,0.30903209999999876
228135248.0,0.1191,-0.002,-1.0547,0.284,0.065,0.107,1.6904286403580926,-6.399331149652735,0.31321120999999874
228148248.0,0.1172,0.0,-1.0508,0.162,0.065,-0.259,5.258199241510934,-6.3990091246632295,0.31263231999999874
228161248.0,0.1191,0.0015,-1.0537,0.223,-0.057,0.107,8.753760297769608,-6.4019408685359,0.31681142999999873
228174248.0,0.1196,-0.0015,-1.0493,0.223,-0.118,0.046,4.982679519006396,-6.406666425426656,0.3201975399999987
228187248.0,0.1196,0.0005,-1.0527,0.04,0.065,0.168,8.48250654809967,-6.408549711056901,0.3251696499999987
228200248.0,0.1157,-0.0005,-1.0488,0.162,0.187,-0.076,4.71498188948795,-6.4051108071856735,0.32696975999999867
228213248.0,0.1177,0.001,-1.0508,0.04,-0.24,-0.015,8.219616628676533,-6.409097362437311,0.3295628699999987
228226248.0,0.1191,0.0024,-1.0518,0.223,-0.179,0.046,11.654965861400179,-6.41361243497355,0.3329489799999987
228239248.0,0.1133,0.002,-1.0576,0.04,-0.24,-0.015,15.019724429387338,-6.41190245922181,0.3355420899999987
228252248.0,0.1172,0.0005,-1.0527,-0.021,0.126,-0.259,18.318033420272993,-6.410324003555836,0.3349631999999987
228265248.0,0.1177,0.002,-1.0513,-0.204,0.187,-0.076,21.54640909113934,-6.408705853724346,0.33676330999999865
228278248.0,0.1162,0.0039,-1.0552,-0.082,0.065,-0.076,24.70971625939047,-6.406596217035774,0.3385634199999986
228291248.0,0.1172,0.0,-1.0479,0.04,0.004,0.107,27.81554682816266,-6.407255375530025,0.3427425299999986
228304248.0,0.1201,-0.0005,-1.0552,0.04,0.004,0.046,23.659803770540684,-6.410135563400844,0.3461286399999986
228317248.0,0.1172,-0.0054,-1.0527,0.162,0.187,-0.137,19.594064982429686,-6.407813661938597,0.3471357499999986
228330248.0,0.1167,-0.0005,-1.0537,0.162,-0.179,0.107,15.604306614691291,-6.409545946054884,0.35131485999999856
228343248.0,0.1172,-0.0015,-1.0566,0.223,0.004,-0.015,11.696203591957172,-6.40910363168641,0.3539079699999986
228356248.0,0.1182,0.002,-1.0522,0.04,0.004,-0.137,15.06012628404531,-6.410270706270152,0.35491507999999855
228369248.0,0.1191,0.0,-1.0596,0.223,0.187,-0.015,18.361280072324405,-6.409156632996456,0.35750818999999856
228382248.0,0.1167,-0.002,-1.0527,-0.143,-0.179,0.168,14.393925040328607,-6.410980942695132,0.36248029999999853
228395248.0,0.1191,0.0034,-1.0586,0.223,-0.118,-0.137,17.704722426871353,-6.413857860583901,0.3634874099999985
228408248.0,0.1187,-0.0015,-1.0518,0.162,0.004,-0.198,13.75384137193653,-6.415516213353925,0.3637015199999985
228421248.0,0.1177,0.001,-1.0542,0.04,0.126,0.046,17.077702438603357,-6.414222967819265,0.3670876299999985
228434248.0,0.1201,0.001,-1.0557,0.101,-0.057,-0.137,20.335864968408575,-6.4176799183623245,0.3680947399999985
228447248.0,0.1167,-0.001,-1.0586,0.04,-0.057,0.229,16.330255044815445,-6.417080191987482,0.37385984999999844
228460248.0,0.1191,0.001,-1.0552,0.223,0.065,-0.137,19.604920288160404,-6.4179145048820505,0.3748669599999984
228473248.0,0.1177,0.0029,-1.0518,0.284,0.004,0.107,22.812795850912355,-6.418415480259211,0.3790460699999984
228486248.0,0.1147,-0.0024,-1.0542,0.04,0.248,-0.015,18.759173623780182,-6.41228785306576,0.3816391799999984
228499248.0,0.1196,-0.0005,-1.0601,-0.082,0.126,-0.076,14.783001240458088,-6.4123842807294755,0.3834392899999984
228512248.0,0.1187,-0.0005,-1.0513,-0.021,-0.057,0.107,10.887133968897356,-6.414910092092594,0.38761839999999836
228525248.0,0.1177,0.001,-1.0537,-0.021,0.187,-0.015,14.267551527823883,-6.4129117909382884,0.3902115099999984
228538248.0,0.1206,0.0005,-1.0537,-0.082,-0.301,-0.198,17.58012735327721,-6.420284595549992,0.39042561999999836
228551248.0,0.1221,0.0005,-1.0581,0.162,0.187,-0.015,20.82956248338263,-6.42235785569605,0.3930187299999984
228564248.0,0.1191,-0.001,-1.0571,-0.143,-0.118,-0.015,16.811748725505304,-6.425188484627469,0.3956118399999984
228577248.0,0.1157,0.0024,-1.0498,0.223,-0.118,-0.015,20.07525033488723,-6.425183223158669,0.3982049499999984
228590248.0,0.1162,0.002,-1.0522,0.162,-0.118,-0.015,23.27314637211677,-6.425431550074684,0.4007980599999984
228603248.0,0.1172,-0.0005,-1.0562,0.101,0.187,-0.015,19.209027949522834,-6.422387768284907,0.4033911699999984
228616248.0,0.1182,-0.001,-1.0615,-0.143,-0.057,-0.076,15.22362038898721,-6.422952600534684,0.4051912799999984
228629248.0,0.1162,0.0024,-1.0439,-0.021,-0.301,-0.015,18.515761198745356,-6.426570822928749,0.4077843899999984
228642248.0,0.1177,0.0015,-1.0479,0.101,0.187,0.168,21.744607706973223,-6.42503892330154,0.41275649999999836
228655248.0,0.1201,-0.0005,-1.0474,0.101,0.065,0.29,17.711064615389905,-6.427745063502678,0.41931460999999837
228668248.0,0.1182,0.0029,-1.0552,0.101,-0.057,-0.137,20.95449605184398,-6.428954767663806,0.42032171999999834
228681248.0,0.1177,0.0,-1.0508,0.223,0.004,0.046,24.137762444767098,-6.429355941107449,0.42370782999999834
228694248.0,0.1187,0.0005,-1.0527,0.162,-0.118,-0.137,27.25604209534516,-6.432149554424712,0.4247149399999983
228707248.0,0.1152,0.001,-1.0527,0.101,-0.057,0.168,30.310634738670625,-6.430346644903103,0.4296870499999983
228720248.0,0.1182,-0.0015,-1.0571,0.04,0.065,-0.198,26.106072963996404,-6.4297225293572415,0.4299011599999983
228733248.0,0.1191,-0.0005,-1.0508,-0.021,-0.118,-0.076,21.983744517290756,-6.433170196948745,0.43170126999999825
228746248.0,0.1191,0.0029,-1.0562,0.284,0.187,-0.076,25.14405675742369,-6.432007088172058,0.4335013799999982
228759248.0,0.1187,0.001,-1.0581,0.468,0.004,0.29,28.245570242898967,-6.432542167909627,0.4400594899999982
228772248.0,0.1187,0.0015,-1.0527,0.284,0.004,-0.198,31.282159469523474,-6.43371766155732,0.4402735999999982
228785248.0,0.1206,0.0029,-1.061,0.04,-0.179,0.168,34.25340908461489,-6.438228809979099,0.4452457099999982
228798248.0,0.1191,0.0,-1.0513,0.101,0.309,0.046,37.169142936882594,-6.436005398154837,0.4486318199999982
228811248.0,0.1157,0.0015,-1.0562,0.04,0.065,0.046,40.02415756041229,-6.432696440915183,0.4520179299999982
228824248.0,0.1182,0.0015,-1.0537,0.162,-0.118,-0.137,42.82362231029294,-6.434765069929638,0.45302503999999816
228837248.0,0.1167,0.0005,-1.0493,0.101,-0.179,-0.137,45.5674058599724,-6.436484031429152,0.45403214999999814
228850248.0,0.1147,0.0034,-1.0513,-0.021,0.065,-0.137,48.251599514212856,-6.432666017134098,0.4550392599999981
228863248.0,0.1133,-0.0015,-1.0532,0.04,0.065,0.107,43.68822446519508,-6.427196384716667,0.4592183699999981
228876248.0,0.1196,0.0015,-1.0522,-0.143,0.065,-0.137,46.410519851465914,-6.428730032081928,0.4602254799999981
228889248.0,0.1182,-0.0005,-1.0581,0.04,0.065,0.046,41.88287584518563,-6.428018760694446,0.4636115899999981
228902248.0,0.1123,0.0,-1.0552,0.101,0.004,0.046,44.64602036224192,-6.4221146541213985,0.4669976999999981
228915248.0,0.1147,0.0049,-1.0547,-0.021,0.187,0.107,47.347023971406465,-6.416630758459674,0.47117680999999806
228928248.0,0.1191,0.002,-1.0498,-0.021,0.126,-0.198,49.99714813638624,-6.417353631771945,0.47139091999999805
228941248.0,0.1167,0.001,-1.0566,-0.143,-0.118,-0.076,52.59381411681394,-6.417773811670561,0.473191029999998
228954248.0,0.1177,0.0,-1.0522,0.468,0.309,-0.015,55.147415448437656,-6.414344236866646,0.475784139999998
228967248.0,0.1211,0.0005,-1.0601,0.345,0.126,-0.137,57.64783725823539,-6.416000330480393,0.476791249999998
228980248.0,0.1187,-0.001,-1.0537,0.04,0.065,0.046,52.895992922686204,-6.416608505312027,0.480177359999998
228993248.0,0.1177,0.002,-1.0566,-0.021,-0.057,-0.076,55.43515175852622,-6.417337627406007,0.48197746999999797
229006248.0,0.1196,-0.0005,-1.0493,0.162,-0.057,-0.015,50.72857393539037,-6.420978226225108,0.484570579999998
229019248.0,0.1211,-0.002,-1.0537,0.162,0.309,-0.015,46.11775665999464,-6.420954780794292,0.487163689999998
229032248.0,0.1206,0.0049,-1.0601,-0.204,0.187,-0.076,48.78702124118571,-6.42116662165206,0.48896379999999795
229045248.0,0.1206,0.001,-1.0527,-0.082,0.004,0.046,51.408662881594374,-6.424611561889033,0.49234990999999795
229058248.0,0.1187,0.001,-1.0562,0.101,0.126,0.107,53.98020671638883,-6.423968643887647,0.49652901999999793
229071248.0,0.1182,0.0024,-1.0518,-0.021,0.309,-0.015,56.49723558735822,-6.4210009616725365,0.49912212999999794
229084248.0,0.1172,0.0034,-1.0493,0.04,0.065,-0.198,58.96360272337688,-6.4204253343048245,0.49933623999999793
229097248.0,0.1182,0.001,-1.0571,-0.326,0.065,0.107,61.378608705039014,-6.419999715749989,0.5035153499999979
229110248.0,0.1172,0.002,-1.0537,0.101,0.065,-0.076,63.74966353554616,-6.41891664719529,0.5053154599999979
229123248.0,0.1177,0.0015,-1.0547,-0.143,-0.118,0.046,66.07073401259207,-6.4206039762157845,0.5087015699999979
229136248.0,0.1182,-0.0015,-1.0537,0.101,-0.057,0.046,61.15175263917133,-6.422137314524227,0.5120876799999979
229149248.0,0.1196,0.0059,-1.0518,-0.021,0.187,0.29,63.521537472814465,-6.422264873102741,0.5186457899999979
229162248.0,0.1182,0.0005,-1.0498,-0.143,0.065,0.046,65.84825441931112,-6.422682412940792,0.5220318999999979
229175248.0,0.1172,0.002,-1.0469,-0.204,-0.118,-0.198,68.12601650795261,-6.424694803269335,0.5222460099999979
229188248.0,0.1206,-0.0015,-1.0532,-0.204,-0.118,0.168,63.162044559060035,-6.429561870101115,0.5272181199999979
229201248.0,0.1152,-0.0005,-1.0522,-0.021,-0.179,-0.32,58.29859595496181,-6.429423920507195,0.5258462299999979
229214248.0,0.1201,-0.0024,-1.0527,-0.021,0.248,-0.137,53.53448430302834,-6.429057625328163,0.5268533399999978
229227248.0,0.1172,-0.0024,-1.0581,-0.143,0.004,-0.076,48.86408727125121,-6.428046876906661,0.5286534499999979
229240248.0,0.1177,0.0044,-1.0522,0.101,0.004,-0.198,51.48281569587446,-6.428296433910832,0.5288675599999979
229253248.0,0.1152,0.0,-1.0591,-0.082,0.187,-0.137,54.05162999591697,-6.422713216105976,0.5298746699999979
229266248.0,0.1206,0.0005,-1.0493,0.162,-0.057,0.046,56.57163053188395,-6.427324257483324,0.5332607799999979
229279248.0,0.1162,0.0029,-1.0576,-0.021,0.126,-0.259,59.03630351665578,-6.4237825589838,0.5326818899999979
229292248.0,0.1128,0.002,-1.0537,0.04,0.248,-0.137,61.453427310930586,-6.415563683857644,0.5336889999999979
229305248.0,0.1196,-0.002,-1.0547,0.101,0.126,-0.259,56.62733376580338,-6.416247931528382,0.5331101099999979
229318248.0,0.1177,-0.001,-1.0493,-0.265,0.065,-0.198,51.8920183603487,-6.416307252338385,0.5333242199999979
229331248.0,0.1167,0.0034,-1.0532,-0.204,0.065,-0.137,54.44739503022332,-6.4148199859141,0.5343313299999979
229344248.0,0.1162,0.0029,-1.0493,0.162,0.248,-0.015,56.956859290569504,-6.410958009844953,0.5369244399999978
229357248.0,0.1187,0.0005,-1.0522,-0.204,-0.057,0.046,59.41409390559513,-6.413403070836257,0.5403105499999978
229370248.0,0.1167,0.0029,-1.0508,-0.143,0.431,0.229,61.82034300927074,-6.4075977014246694,0.5460756599999979
229383248.0,0.1182,0.0039,-1.0503,-0.082,0.065,-0.198,64.17815174042104,-6.408247068293909,0.5462897699999979
229396248.0,0.1187,0.0068,-1.0493,-0.143,0.065,-0.076,66.48485616515053,-6.4095421686439025,0.5480898799999979
229409248.0,0.1182,0.0049,-1.0596,-0.265,0.187,-0.137,68.74599911692549,-6.407480054649668,0.5490969899999979
229422248.0,0.1187,-0.001,-1.0542,0.162,0.065,0.046,63.773745308401416,-6.408198176303595,0.5524830999999979
229435248.0,0.1191,-0.001,-1.0488,0.162,0.126,0.046,58.90094217272562,-6.409212254469124,0.5558692099999979
229448248.0,0.1152,0.001,-1.0513,-0.082,0.309,0.107,61.3203039449008,-6.4033702663182765,0.5600483199999979
229461248.0,0.1177,0.0015,-1.0527,0.101,0.248,-0.32,63.69306707748527,-6.4009456429945715,0.5586764299999979
229474248.0,0.1162,0.0,-1.0576,0.04,0.126,-0.015,66.01923062989556,-6.397931984462572,0.5612695399999978
229487248.0,0.1157,0.0,-1.0552,-0.021,-0.179,0.046,68.29809377125765,-6.398610729799388,0.5646556499999978
229500248.0,0.1182,0.0,-1.0571,-0.021,-0.057,0.046,70.53137964979251,-6.400175739957992,0.5680417599999978
229513248.0,0.1167,0.0049,-1.0562,0.162,0.065,0.168,72.71701505379274,-6.398654121854681,0.5730138699999978
