t,ax,ay,az,gx,gy,gz
33668244.0,0.0103,0.063,-0.9922,1.988,-3.569,-23.521
33681244.0,-0.1265,0.0005,-1.02,1.988,-8.818,-23.582
33694244.0,-0.0967,-0.0078,-1.0332,5.772,-6.682,-22.483
33707244.0,-0.0669,0.0352,-1.1382,3.147,-4.118,-20.164
33720244.0,-0.1099,-0.0225,-1.125,3.391,-1.372,-21.323
33733244.0,-0.106,-0.042,-1.1621,0.401,0.52,-22.605
33746244.0,-0.2358,-0.0947,-1.0386,-0.088,1.375,-25.047
33759244.0,-0.1416,-0.0552,-1.0913,-4.36,2.168,-28.037
33772244.0,-0.3301,-0.1089,-1.147,-7.717,6.868,-29.685
33785244.0,-0.2588,-0.0034,-1.0635,-5.093,6.197,-23.765
33798244.0,0.0034,0.0093,-1.0229,0.279,-2.104,-4.234
33811244.0,0.02,0.0044,-1.0566,0.095,0.337,0.649
33824244.0,0.0137,0.0005,-1.0605,0.156,-0.029,0.405
33837244.0,0.0127,0.0015,-1.0596,0.34,-0.151,0.588
33850244.0,0.0127,-0.0005,-1.0698,0.156,-0.151,0.649
33863244.0,0.0117,0.0034,-1.0669,0.218,-0.09,0.71
33876244.0,0.0078,0.0034,-1.0659,-0.149,-0.212,0.588
33889244.0,0.0117,0.0015,-1.0635,-0.21,0.215,0.588
33902244.0,0.0132,0.0005,-1.061,-0.088,0.093,0.527
33915244.0,0.0127,0.0044,-1.0649,-0.149,0.032,0.527
33928244.0,0.0098,0.0005,-1.0649,-0.027,0.154,0.405
33941244.0,0.0098,-0.001,-1.0601,-0.088,-0.09,0.405
33954244.0,0.0137,-0.0039,-1.0654,-0.271,-0.09,-0.205
33967244.0,0.0132,0.0024,-1.0625,-0.149,0.154,-0.51
33980244.0,0.0122,0.002,-1.0625,-0.088,0.032,0.283
33993244.0,0.0166,-0.001,-1.061,-0.027,0.032,0.649
34006244.0,0.0117,0.0015,-1.0615,0.034,-0.273,0.71
34019244.0,0.0117,0.0005,-1.0625,0.034,0.093,0.649
34032244.0,0.0132,0.0044,-1.0679,0.034,0.093,0.649
34045244.0,0.0181,0.0029,-1.0625,0.156,-0.029,0.527
34058244.0,0.0132,0.0015,-1.062,-0.21,-0.151,0.771
34071244.0,0.0132,-0.0005,-1.0605,0.034,-0.212,0.893
34084244.0,0.0107,0.0015,-1.0654,-0.027,-0.029,0.649
34097244.0,0.0117,0.0039,-1.0654,-0.088,-0.029,0.649
34110244.0,0.0107,0.0068,-1.0635,-0.088,-0.212,0.405
34123244.0,0.0107,0.0039,-1.063,0.034,0.154,0.71
34136244.0,0.0107,0.002,-1.0615,-0.088,-0.151,0.893
34149244.0,0.0093,0.0015,-1.0684,-0.027,-0.273,0.71
34162244.0,0.0093,0.0015,-1.0605,-0.027,0.032,0.466
34175244.0,0.0137,0.0049,-1.064,-0.149,-0.029,0.588
34188244.0,0.0117,0.0015,-1.0645,-0.088,-0.09,0.649
34201244.0,0.0112,0.001,-1.0591,-0.027,0.154,0.466
34214244.0,0.0088,0.0044,-1.0596,0.279,0.093,0.71
34227244.0,0.0107,0.0015,-1.0615,0.034,-0.151,0.71
34240244.0,0.0059,-0.0005,-1.0605,-0.088,-0.029,0.771
34253244.0,0.0132,0.0005,-1.061,0.034,-0.029,0.893
34266244.0,0.0063,0.0005,-1.0659,0.095,-0.212,0.588
34279244.0,0.0083,0.001,-1.0576,0.034,-0.151,0.71
34292244.0,0.0107,0.0,-1.0708,-0.088,0.093,0.527
34305244.0,0.0122,0.0005,-1.0615,-0.149,0.032,0.527
34318244.0,0.0083,0.0044,-1.0596,-0.088,0.032,0.832
34331244.0,0.0142,0.0005,-1.0591,0.034,0.032,0.649
34344244.0,0.0137,0.001,-1.0645,-0.088,-0.029,0.649
34357244.0,0.0127,0.0,-1.0571,-0.149,0.093,0.832
34370244.0,0.0112,-0.0039,-1.061,-0.271,-0.151,0.649
34383244.0,0.0137,0.0015,-1.0625,-0.21,-0.151,0.893
34396244.0,0.0112,0.0005,-1.0571,0.034,-0.456,0.466
34409244.0,0.0132,0.0,-1.0596,-0.271,0.032,0.466
34422244.0,0.0127,0.0029,-1.0664,-0.149,0.154,0.771
34435244.0,0.0112,0.0029,-1.0654,-0.027,0.154,0.649
34448244.0,0.0127,0.0015,-1.0601,-0.027,-0.029,0.771
34461244.0,0.0088,0.0024,-1.0708,-0.149,0.032,0.771
34474244.0,0.0151,0.0005,-1.062,0.095,0.154,0.649
34487244.0,0.0132,0.0024,-1.0654,0.034,-0.212,0.588
34500244.0,0.0103,0.0005,-1.0581,0.156,-0.029,0.771
34513244.0,0.0132,0.002,-1.0635,-0.027,-0.151,0.771
34526244.0,0.0122,0.0039,-1.0649,0.095,-0.09,0.588
34539244.0,0.0078,-0.001,-1.061,0.156,-0.029,0.71
34552244.0,0.0117,0.0034,-1.0635,-0.027,-0.029,0.283
34565244.0,0.0117,0.001,-1.062,-0.088,-0.212,0.588
34578244.0,0.0151,0.0005,-1.0645,-0.027,-0.029,0.527
34591244.0,0.0088,0.001,-1.0688,-0.088,-0.456,0.649
34604244.0,0.0122,0.0005,-1.0605,-0.088,-0.029,0.771
34617244.0,0.0112,0.0,-1.0654,-0.088,-0.212,0.893
34630244.0,0.0107,0.0024,-1.0645,0.034,0.093,0.466
34643244.0,0.0093,0.0039,-1.0664,0.034,-0.212,0.527
34656244.0,0.0107,0.0044,-1.0654,-0.149,-0.151,0.71
34669244.0,0.0103,0.0029,-1.0576,-0.149,-0.029,0.71
34682244.0,0.0068,0.001,-1.0625,0.034,0.032,0.466
34695244.0,0.0093,0.0015,-1.0688,-0.027,0.032,0.466
34708244.0,0.0098,0.0059,-1.0557,-0.027,0.215,0.71
34721244.0,0.0132,0.0054,-1.0659,0.034,0.154,0.344
34734244.0,0.0107,0.0024,-1.0708,-0.088,0.154,0.771
34747244.0,0.0078,0.0015,-1.0679,-0.027,-0.09,0.71
34760244.0,0.0103,0.0015,-1.061,0.095,-0.212,0.588
34773244.0,0.0088,0.0063,-1.063,-0.088,0.032,0.771
34786244.0,0.0107,0.0005,-1.0542,-0.088,0.032,0.832
34799244.0,0.0122,0.0063,-1.063,0.034,-0.029,0.344
34812244.0,0.0112,0.001,-1.0659,-0.088,0.032,0.832
34825244.0,0.0132,0.002,-1.062,-0.088,-0.09,0.649
34838244.0,0.0088,0.0029,-1.0645,0.034,-0.09,0.527
34851244.0,0.0083,-0.0005,-1.0557,-0.271,-0.09,0.71
34864244.0,0.0127,0.0015,-1.0625,-0.149,-0.09,0.71
34877244.0,0.0107,-0.0005,-1.0635,-0.027,0.032,0.893
34890244.0,0.0127,0.0,-1.0679,-0.088,-0.09,0.405
34903244.0,0.0078,0.0,-1.0625,-0.393,0.093,0.771
34916244.0,0.0132,-0.0024,-1.0615,0.156,0.154,0.649
34929244.0,0.0117,0.0005,-1.0645,-0.027,-0.334,0.588
34942244.0,0.0132,0.002,-1.0669,0.095,0.093,0.649
34955244.0,0.0117,0.0015,-1.0645,-0.027,0.215,0.527
34968244.0,0.0117,0.0015,-1.0693,-0.027,-0.029,0.649
34981244.0,0.0137,0.0024,-1.0605,-0.027,-0.212,0.71
34994244.0,0.0098,0.001,-1.0654,0.034,0.093,0.588
35007244.0,0.0083,0.0024,-1.0581,-0.149,0.032,0.588
35020244.0,0.0127,0.0049,-1.0586,0.095,0.032,0.405
35033244.0,0.0078,0.0005,-1.0635,-0.027,-0.212,0.71
35046244.0,0.0137,0.0029,-1.0571,-0.21,-0.09,0.649
35059244.0,0.0098,0.0015,-1.0601,0.034,-0.151,0.771
35072244.0,0.0112,0.001,-1.0586,0.034,-0.09,0.832
35085244.0,0.0122,0.001,-1.0674,-0.027,-0.09,0.588
35098244.0,0.0098,0.0005,-1.064,0.279,0.154,0.588
35111244.0,0.0112,-0.001,-1.061,-0.088,-0.151,0.649
35124244.0,0.0063,0.0029,-1.0591,-0.271,-0.029,0.649
35137244.0,0.0098,0.0024,-1.061,0.156,0.032,0.405
35150244.0,0.0142,0.0029,-1.0625,-0.027,0.154,0.71
35163244.0,0.0117,0.0024,-1.0586,0.095,0.215,0.649
35176244.0,0.0137,0.0,-1.0605,0.156,-0.151,0.588
35189244.0,0.0098,0.002,-1.0625,-0.027,0.093,0.466
35202244.0,0.0137,0.0049,-1.0615,0.095,-0.029,0.527
35215244.0,0.0117,0.0024,-1.0654,-0.21,-0.09,0.771
35228244.0,0.0137,-0.0005,-1.0679,-0.149,0.032,0.527
35241244.0,0.0088,0.001,-1.0664,-0.271,-0.151,0.405
35254244.0,0.0107,0.0015,-1.0625,-0.088,-0.029,0.771
35267244.0,0.0146,0.0015,-1.0566,0.034,0.093,0.771
35280244.0,0.0083,0.0044,-1.0605,0.095,0.276,0.649
35293244.0,0.0142,-0.0015,-1.061,-0.149,-0.151,0.832
35306244.0,0.0146,-0.0005,-1.0625,-0.027,-0.09,0.832
35319244.0,0.0151,0.0024,-1.061,-0.21,0.093,0.649
35332244.0,0.0112,0.002,-1.061,-0.088,-0.334,0.588
35345244.0,0.0117,0.0029,-1.0615,0.034,-0.151,0.405
35358244.0,0.0146,0.0024,-1.0684,0.034,-0.09,0.466
35371244.0,0.0122,0.0024,-1.0571,-0.027,0.093,0.771
35384244.0,0.0112,0.0039,-1.0674,-0.149,-0.212,0.527
35397244.0,0.0107,0.002,-1.062,-0.088,0.093,0.771
35410244.0,0.0107,0.001,-1.0703,-0.088,-0.029,0.466
35423244.0,0.0146,0.001,-1.0596,-0.088,-0.151,0.893
35436244.0,0.0112,0.0034,-1.0669,-0.027,-0.029,0.832
35449244.0,0.0112,0.001,-1.0654,-0.149,-0.212,0.466
35462244.0,0.0103,-0.0005,-1.0659,0.034,-0.09,0.71
35475244.0,0.0103,0.0005,-1.062,-0.271,0.032,0.588
35488244.0,0.0142,0.0005,-1.0605,-0.027,0.032,0.527
35501244.0,0.0088,0.0015,-1.0645,0.034,-0.151,0.71
35514244.0,0.0117,0.0029,-1.064,0.095,0.093,0.71
35527244.0,0.0127,0.002,-1.0586,-0.088,-0.029,0.893
35540244.0,0.0107,0.0,-1.0571,-0.088,0.093,0.832
35553244.0,0.0103,0.002,-1.0601,0.095,0.032,0.649
35566244.0,0.0103,0.0063,-1.0591,-0.088,-0.09,0.71
35579244.0,0.0117,0.001,-1.0576,-0.027,0.093,0.832
35592244.0,0.0132,0.0005,-1.062,0.034,-0.029,0.71
35605244.0,0.0093,-0.0034,-1.0625,-0.149,-0.151,0.588
35618244.0,0.0098,0.0039,-1.0596,-0.271,0.093,0.71
35631244.0,0.0112,0.0005,-1.0625,-0.149,-0.09,0.466
35644244.0,0.0151,0.0029,-1.0654,0.034,0.276,0.466
35657244.0,0.0112,0.0015,-1.0674,0.156,0.093,0.649
35670244.0,0.0098,0.0015,-1.0596,-0.027,0.154,0.71
35683244.0,0.0171,0.0044,-1.0669,0.095,-0.029,0.649
35696244.0,0.0117,0.001,-1.0645,0.095,-0.151,0.71
35709244.0,0.0107,0.0024,-1.0659,-0.088,-0.029,0.527
35722244.0,0.0117,0.0044,-1.0625,-0.149,-0.212,0.588
35735244.0,0.0142,0.0029,-1.0625,0.095,-0.09,0.649
35748244.0,0.0107,0.0015,-1.061,-0.027,-0.212,0.771
35761244.0,0.0142,0.001,-1.063,0.034,-0.029,0.588
35774244.0,0.0073,0.0015,-1.0664,0.095,0.337,0.649
35787244.0,0.0098,0.0024,-1.0659,-0.088,-0.151,0.893
35800244.0,0.0127,0.0044,-1.0703,-0.088,-0.151,0.588
35813244.0,0.0122,0.0015,-1.0605,-0.149,0.093,0.527
35826244.0,0.0112,0.0,-1.0581,-0.027,0.215,0.893
35839244.0,0.0107,0.0,-1.0645,-0.088,-0.09,0.771
35852244.0,0.0098,0.0049,-1.0674,-0.21,0.032,0.588
35865244.0,0.0127,0.002,-1.0581,-0.271,-0.029,0.893
35878244.0,0.0127,0.0039,-1.0576,0.095,-0.212,0.344
35891244.0,0.0132,0.0029,-1.063,-0.027,0.032,0.527
35904244.0,0.0132,0.001,-1.063,-0.027,-0.212,0.527
35917244.0,0.0117,0.0024,-1.0625,-0.332,0.032,0.71
35930244.0,0.0117,-0.0029,-1.0693,-0.271,0.032,0.588
35943244.0,0.0083,0.0049,-1.062,-0.21,0.032,0.893
35956244.0,0.0098,0.0,-1.0645,0.095,0.093,0.466
35969244.0,0.0107,0.0039,-1.064,-0.088,0.337,0.466
35982244.0,0.0122,0.0024,-1.0615,-0.027,-0.09,0.771
35995244.0,0.0117,-0.0029,-1.0654,0.095,0.215,0.71
36008244.0,0.0068,-0.0005,-1.0625,0.095,-0.09,0.527
36021244.0,0.0112,-0.0005,-1.061,0.034,-0.029,0.649
36034244.0,0.0151,0.002,-1.063,-0.088,0.032,0.71
36047244.0,0.0132,-0.0005,-1.0674,0.034,0.032,0.649
36060244.0,0.0156,0.0024,-1.0708,-0.149,0.032,0.649
36073244.0,0.0142,0.0049,-1.0649,-0.271,-0.09,0.649
36086244.0,0.0122,-0.0005,-1.0625,0.034,-0.212,0.466
36099244.0,0.0088,0.0005,-1.0664,-0.149,-0.09,0.649
36112244.0,0.0146,0.0005,-1.063,0.034,-0.151,0.649
36125244.0,0.0107,-0.001,-1.0684,0.218,-0.212,0.771
36138244.0,0.0107,0.0005,-1.0659,0.034,-0.029,0.71
36151244.0,0.0093,0.0024,-1.0635,0.034,-0.029,0.832
36164244.0,0.0117,0.0024,-1.0669,-0.027,-0.09,0.893
36177244.0,0.0112,0.0,-1.0615,-0.149,-0.151,0.771
36190244.0,0.0093,0.001,-1.0698,-0.21,0.032,0.649
36203244.0,0.0142,-0.001,-1.0571,-0.027,-0.151,0.649
36216244.0,0.0073,0.0068,-1.0669,-0.21,-0.029,0.832
36229244.0,0.0112,0.0039,-1.064,-0.088,-0.151,0.466
36242244.0,0.0127,0.0,-1.064,-0.088,0.093,0.649
36255244.0,0.0112,0.0,-1.0601,0.095,-0.151,0.832
36268244.0,0.0112,-0.0015,-1.064,-0.088,-0.029,0.649
36281244.0,0.0117,0.0005,-1.0664,-0.271,0.093,0.588
36294244.0,0.0142,0.0015,-1.063,-0.027,-0.029,0.527
36307244.0,0.0098,0.002,-1.0649,-0.088,0.032,0.527
36320244.0,0.0142,0.0015,-1.0664,0.034,-0.029,0.893
36333244.0,0.0137,0.0034,-1.0625,-0.088,-0.151,0.954
36346244.0,0.0103,-0.0005,-1.0601,-0.027,0.154,0.649
36359244.0,0.0142,0.002,-1.0576,-0.088,-0.212,0.344
36372244.0,0.0112,0.0029,-1.061,0.034,0.093,0.71
36385244.0,0.0142,0.0054,-1.063,0.034,0.154,0.832
36398244.0,0.0142,0.0059,-1.062,-0.21,0.032,0.649
36411244.0,0.0142,0.0054,-1.0596,0.279,-0.029,0.527
36424244.0,0.0093,-0.002,-1.0659,-0.088,0.093,0.588
36437244.0,0.0117,0.0005,-1.0654,-0.088,-0.212,0.588
36450244.0,0.0112,0.0054,-1.0674,0.095,-0.212,0.466
36463244.0,0.0142,0.0044,-1.0552,0.034,0.032,0.466
36476244.0,0.0117,0.0024,-1.063,-0.027,-0.029,0.71
36489244.0,0.0127,0.0029,-1.0679,-0.027,0.215,0.649
36502244.0,0.0083,0.0054,-1.063,-0.149,-0.212,0.527
36515244.0,0.0107,0.0,-1.0645,-0.027,-0.029,0.71
36528244.0,0.0112,-0.0024,-1.0659,-0.088,-0.09,0.71
36541244.0,0.0088,0.0059,-1.0649,0.218,-0.09,0.71
36554244.0,0.0137,0.001,-1.0591,-0.088,-0.151,0.527
36567244.0,0.0122,0.0015,-1.0562,-0.21,0.154,0.893
36580244.0,0.0107,0.0024,-1.0591,-0.088,0.154,0.649
36593244.0,0.0107,0.0054,-1.062,-0.088,-0.029,0.649
36606244.0,0.0112,0.0,-1.0562,-0.027,0.032,0.649
36619244.0,0.0112,0.0029,-1.0674,-0.088,0.032,0.527
36632244.0,0.0142,0.0029,-1.0645,0.095,-0.029,0.588
36645244.0,0.0127,-0.002,-1.0547,-0.149,0.154,0.893
36658244.0,0.0093,0.0044,-1.0615,-0.027,0.032,0.771
36671244.0,0.0132,0.001,-1.0688,0.095,0.032,0.71
36684244.0,0.0132,0.002,-1.0654,-0.088,-0.029,0.588
36697244.0,0.0117,-0.001,-1.063,-0.027,0.093,0.71
36710244.0,0.0137,0.0034,-1.0586,0.034,0.154,0.649
36723244.0,0.0117,0.0005,-1.0566,0.034,-0.212,0.832
36736244.0,0.0098,-0.0005,-1.0684,0.156,0.093,0.527
36749244.0,0.0117,0.002,-1.0664,0.095,-0.029,0.771
36762244.0,0.0107,0.0015,-1.064,0.034,0.032,0.527
36775244.0,0.0112,0.0049,-1.0596,-0.027,-0.09,0.588
36788244.0,0.0137,0.0024,-1.0635,-0.149,-0.029,0.588
36801244.0,0.0112,0.0029,-1.0635,0.034,-0.029,0.527
36814244.0,0.0127,0.0039,-1.0625,0.095,0.093,0.71
36827244.0,0.0142,0.0044,-1.0635,0.156,-0.456,0.771
36840244.0,0.0112,0.002,-1.0615,-0.149,-0.029,0.527
36853244.0,0.0122,0.0063,-1.0649,0.034,-0.151,0.71
36866244.0,0.0103,0.0044,-1.0615,-0.149,0.032,0.771
36879244.0,0.0137,0.001,-1.0605,-0.149,-0.029,0.405
36892244.0,0.0166,0.001,-1.0625,-0.088,0.093,0.588
36905244.0,0.0122,0.0044,-1.0688,0.034,-0.151,0.893
36918244.0,0.0107,0.002,-1.0635,-0.088,-0.029,0.527
36931244.0,0.0083,0.0024,-1.061,-0.088,-0.029,0.588
36944244.0,0.0059,0.0005,-1.0581,-0.21,-0.273,0.771
36957244.0,0.0088,-0.001,-1.062,-0.088,-0.029,0.771
36970244.0,0.0093,-0.0024,-1.062,0.034,0.032,0.771
36983244.0,0.0117,-0.0024,-1.064,0.095,0.093,0.649
36996244.0,0.0137,0.0034,-1.0669,0.034,0.032,0.405
37009244.0,0.0127,0.0024,-1.0679,-0.027,-0.09,0.71
37022244.0,0.0132,0.0005,-1.0669,-0.088,-0.09,0.832
37035244.0,0.0146,-0.0029,-1.0708,0.156,0.215,0.588
37048244.0,0.0132,0.001,-1.0635,-0.088,0.032,0.527
37061244.0,0.0093,0.002,-1.0576,-0.088,0.154,0.832
37074244.0,0.0137,0.0034,-1.0605,0.034,0.154,0.588
37087244.0,0.0117,-0.0015,-1.0664,-0.027,0.154,0.71
37100244.0,0.0093,0.0029,-1.0635,-0.027,0.032,0.771
37113244.0,0.0127,0.002,-1.0645,0.034,0.032,0.71
37126244.0,0.0161,0.0,-1.064,-0.027,0.032,0.649
37139244.0,0.063,-0.0825,-1.2349,12.852,17.183,-1.182
37152244.0,0.0815,0.1685,-0.9868,15.049,53.072,7.607
37165244.0,0.0332,-0.0498,-1.2002,-3.994,-1.799,-0.388
37178244.0,0.0371,0.0288,-1.0952,-1.003,-2.226,1.015
37191244.0,0.0181,0.0029,-1.083,-1.736,-1.86,0.71
37204244.0,0.0034,0.0063,-1.0552,-1.003,-0.823,0.649
37217244.0,0.0029,0.0029,-1.0586,-0.698,-1.067,0.466
37230244.0,-0.0029,0.0073,-1.064,-0.088,-1.311,0.649
37243244.0,0.0034,0.0161,-1.064,-0.149,-1.738,0.954
37256244.0,-0.0117,0.0054,-1.0464,-0.027,-1.006,0.832
37269244.0,0.0015,0.0054,-1.0635,0.462,-0.09,0.71
37282244.0,-0.0054,0.0107,-1.0498,-0.698,-0.823,0.832
37295244.0,0.0068,0.0049,-1.0557,-2.041,-1.128,0.71
37308244.0,0.0049,0.0142,-1.0508,-4.604,-2.715,0.405
37321244.0,0.0337,-0.0278,-1.1724,-7.107,-3.874,0.466
37334244.0,0.0015,0.0132,-1.042,0.156,-0.456,0.527
37347244.0,0.0049,-0.001,-1.0654,0.889,0.215,0.71
37360244.0,0.0098,0.0029,-1.0767,2.232,1.253,0.832
37373244.0,0.0117,-0.0029,-1.0884,5.344,3.145,0.649
37386244.0,-0.0054,0.0186,-1.0093,-0.454,-0.639,0.71
37399244.0,0.0088,0.0098,-1.0625,-0.454,-0.456,0.527
37412244.0,-0.0303,-0.0142,-1.0596,-1.736,-0.884,0.466
37425244.0,-0.0156,0.0117,-1.0171,-3.689,-3.264,-0.022
37438244.0,-0.0015,0.0181,-1.1978,-3.567,-1.311,-1.67
37451244.0,0.0112,0.1333,-1.0771,-3.75,-0.09,4.861
37464244.0,0.0049,0.1162,-1.084,-1.614,-0.029,21.95
37477244.0,0.0278,-0.0142,-1.1138,-1.43,1.131,27.627
37490244.0,0.0537,-0.1509,-1.063,-3.872,0.825,22.256
37503244.0,0.0376,-0.1396,-1.0894,-0.393,0.581,5.349
37516244.0,0.0479,0.0312,-0.856,-12.783,4.793,5.471
37529244.0,-0.0112,0.0132,-1.0146,2.964,2.656,0.954
37542244.0,0.0498,-0.0132,-1.0781,0.095,8.089,0.527
37555244.0,0.0132,-0.0405,-1.0381,0.401,0.703,0.527
37568244.0,0.0063,0.0044,-1.0454,0.645,1.07,1.015
37581244.0,0.0068,0.0059,-1.0649,-1.43,-0.151,0.405
37594244.0,0.0181,-0.0039,-1.0786,-0.454,1.375,0.71
37607244.0,0.0532,0.02,-1.1406,-0.454,7.356,0.344
37620244.0,-0.0127,0.0049,-1.062,1.682,4.243,0.466
37633244.0,-0.0088,-0.0005,-1.0684,1.072,4.549,0.649
37646244.0,-0.0024,-0.0029,-1.0503,1.865,3.45,0.588
37659244.0,-0.0034,0.0044,-1.0522,1.988,3.267,0.893
37672244.0,-0.001,0.0054,-1.0674,1.438,2.901,0.954
37685244.0,-0.0029,0.0083,-1.0674,1.56,2.229,0.588
37698244.0,-0.0044,0.0029,-1.0615,1.194,2.351,0.71
37711244.0,0.0034,0.0083,-1.0728,1.133,1.436,0.649
37724244.0,-0.0059,0.001,-1.0674,0.767,0.52,0.832
37737244.0,-0.0068,0.0063,-1.0596,0.34,-0.09,0.71
37750244.0,0.0,0.0093,-1.0645,-0.149,-0.09,0.71
37763244.0,-0.0039,0.0098,-1.0562,-0.271,-0.517,0.649
37776244.0,-0.0015,0.0039,-1.0674,0.462,0.154,0.588
37789244.0,0.0015,0.001,-1.0767,0.828,0.459,0.466
37802244.0,0.0005,0.0049,-1.0737,1.377,1.009,0.344
37815244.0,-0.0044,0.002,-1.0684,2.232,1.497,0.832
37828244.0,-0.0151,-0.0005,-1.0088,1.255,-1.25,0.466
37841244.0,0.0,0.0,-1.0771,0.828,0.276,0.588
37854244.0,-0.0049,0.0088,-1.0508,0.462,0.032,0.71
37867244.0,-0.0054,0.0068,-1.0591,0.156,0.154,0.649
37880244.0,-0.0024,0.0122,-1.0596,-0.82,-0.334,0.588
37893244.0,0.0088,0.002,-1.1064,-0.454,0.642,0.466
37906244.0,-0.0039,0.0112,-1.0493,-0.698,-0.395,0.649
37919244.0,-0.0029,0.0044,-1.0684,-1.125,-0.884,0.649
37932244.0,-0.0073,0.0073,-1.0547,-0.82,-1.616,-0.266
37945244.0,-0.0088,0.0029,-1.0635,-0.881,-2.104,-3.44
37958244.0,0.0015,0.0059,-1.0806,-0.515,-1.189,-6.126
37971244.0,-0.0405,-0.0229,-1.061,-0.393,-0.639,-11.375
37984244.0,0.02,0.0195,-1.0723,0.034,0.215,-2.891
37997244.0,0.0088,0.0142,-1.0679,0.523,0.52,-0.083
38010244.0,0.0049,0.0059,-1.0674,0.95,0.825,0.71
38023244.0,0.001,0.0029,-1.0552,0.828,0.703,0.71
38036244.0,-0.0459,0.0176,-0.998,-1.736,-51.726,1.809
38049244.0,0.1475,0.0063,-1.1074,-0.698,-77.239,1.137
38062244.0,-0.1694,0.0249,-0.8882,-2.529,-145.659,1.504
38075244.0,0.1279,0.0068,-1.1118,-2.285,-162.26,1.382
38088244.0,0.1748,0.0029,-1.1523,-1.552,-80.84,1.076
38101244.0,0.1514,0.002,-1.1313,-0.881,-2.348,0.649
38114244.0,0.1113,0.0059,-1.0776,-1.125,-0.212,0.71
38127244.0,0.1118,0.0068,-1.0747,-1.125,0.093,0.954
38140244.0,0.1113,0.002,-1.0718,-0.576,-0.09,0.893
38153244.0,0.1084,0.0049,-1.0762,-0.088,-0.761,0.832
38166244.0,0.1108,0.0034,-1.0786,0.156,-0.823,0.649
38179244.0,0.1113,0.0034,-1.0811,0.218,0.337,0.588
38192244.0,0.1177,0.0068,-1.0864,0.34,3.45,0.771
38205244.0,0.1245,0.001,-1.0903,0.828,15.901,0.466
38218244.0,0.1245,0.0034,-1.0996,1.194,39.705,0.527
38231244.0,0.1475,0.0054,-1.1328,1.804,75.471,0.405
38244244.0,0.3481,0.0254,-1.269,0.95,107.515,0.527
38257244.0,-0.0322,-0.0015,-1.019,0.828,31.282,-0.327
38270244.0,0.1616,-0.0239,-1.1504,-0.21,36.47,1.626
38283244.0,0.5513,0.0254,-1.5166,-0.027,-31.523,0.283
38296244.0,0.0503,0.0098,-1.0508,-0.759,-0.334,0.832
38309244.0,0.0483,0.002,-1.0718,0.095,0.032,0.771
38322244.0,0.0547,0.0039,-1.0684,0.462,0.398,0.527
38335244.0,0.042,0.0176,-1.0435,0.095,-0.517,0.71
38348244.0,0.0552,0.0059,-1.0723,0.279,0.093,0.527
38361244.0,0.0508,0.0068,-1.0654,-0.332,0.337,0.588
38374244.0,0.0503,0.0142,-1.0503,-0.515,-1.433,0.71
38387244.0,0.064,0.0078,-1.084,-0.271,-2.898,0.527
38400244.0,0.0742,-0.0015,-1.1064,-0.088,0.398,0.527
38413244.0,0.0532,0.0063,-1.0615,-0.149,-1.006,0.588
38426244.0,0.0503,0.0034,-1.061,0.095,-6.682,0.588
38439244.0,0.0566,0.0049,-1.064,0.034,-5.217,0.344
38452244.0,0.0542,0.002,-1.062,0.034,-3.325,0.649
38465244.0,0.0571,0.0063,-1.0581,0.095,-1.067,0.649
38478244.0,0.0718,0.0098,-1.0845,-0.271,3.145,0.649
38491244.0,0.0464,-0.0063,-1.0513,-0.149,0.093,0.771
38504244.0,0.0547,0.0024,-1.062,-0.027,0.032,0.771
38517244.0,0.0562,0.0073,-1.0527,-0.149,0.032,0.649
38530244.0,0.0586,0.0059,-1.0615,0.034,-0.09,0.832
38543244.0,0.0342,0.0088,-1.0303,-0.576,-0.517,0.649
38556244.0,0.0581,-0.0024,-1.0776,-0.271,0.032,0.832
38569244.0,0.0527,0.0049,-1.0542,-0.271,-0.151,0.71
38582244.0,0.0605,0.0059,-1.062,-0.332,0.032,0.649
38595244.0,0.0576,0.0049,-1.062,0.095,-0.334,0.771
38608244.0,0.0615,0.0063,-1.064,-0.088,-1.006,0.649
38621244.0,0.0596,0.0073,-1.0664,0.095,-2.104,0.649
38634244.0,0.022,0.0073,-1.0269,-0.088,-18.401,0.466
38647244.0,0.1704,0.019,-1.1084,-0.698,3.206,1.321
38660244.0,0.9565,0.1084,-1.7222,-0.21,22.371,1.321
38673244.0,0.0259,-0.0034,-1.0342,-0.759,0.032,0.954
38686244.0,0.0596,0.0005,-1.061,-0.576,-0.09,0.466
38699244.0,0.062,-0.0005,-1.0562,-0.21,-0.273,0.771
38712244.0,0.0601,0.0039,-1.0508,-0.088,-0.273,0.466
38725244.0,0.0635,0.0078,-1.0635,-0.21,-0.212,0.832
38738244.0,0.0615,0.0063,-1.0645,-0.271,-0.273,0.71
38751244.0,0.0586,0.0039,-1.0552,-0.149,-0.273,0.527
38764244.0,0.064,0.0049,-1.0649,-0.21,0.032,0.527
38777244.0,0.0347,0.0352,-0.9663,-3.445,-6.621,1.809
38790244.0,0.083,0.0068,-1.0845,-0.149,-1.189,0.466
38803244.0,0.022,0.0059,-1.0366,-1.186,-27.983,0.71
38816244.0,0.0869,0.0098,-1.1099,-0.759,-18.156,-3.44
38829244.0,0.0811,0.0088,-1.0864,-0.881,-4.424,-2.097
