t,ax,ay,az,gx,gy,gz
973515245,0.0381,-0.0049,-1.0635,0.140,-0.056,-0.000
973528245,0.0317,-0.0054,-1.0645,-0.043,0.128,0.244
973541245,0.0361,-0.0039,-1.0635,-0.043,0.005,0.061
973554245,0.0337,-0.0029,-1.0601,0.140,0.189,-0.000
973567245,0.0361,-0.0005,-1.0684,0.018,-0.117,0.122
973580245,0.0352,-0.0054,-1.0601,-0.043,0.128,-0.061
973593245,0.0342,-0.0039,-1.0649,0.018,0.005,0.183
973606245,0.0342,-0.0020,-1.0591,0.079,0.067,0.305
973619245,0.0342,-0.0068,-1.0615,0.079,0.067,0.061
973632245,0.0312,-0.0024,-1.0576,-0.043,0.128,0.061
973645245,0.0371,-0.0029,-1.0566,0.018,0.189,0.183
973658245,0.0327,-0.0059,-1.0586,0.079,-0.056,0.061
973671245,0.0366,-0.0049,-1.0649,0.018,0.005,0.122
973684245,0.0366,-0.0063,-1.0605,0.079,-0.178,0.061
973697245,0.0366,-0.0039,-1.0640,-0.043,-0.056,-0.183
973710245,0.0386,-0.0054,-1.0635,0.323,0.067,-0.000
973723245,0.0356,-0.0039,-1.0562,-0.043,0.189,0.122
973736245,0.0337,-0.0059,-1.0605,0.079,0.005,0.183
973749245,0.0322,-0.0049,-1.0645,-0.043,-0.178,-0.000
973762245,0.0342,-0.0073,-1.0591,0.018,0.005,-0.183
973775245,0.0332,-0.0044,-1.0576,0.018,0.189,-0.122
973788245,0.0352,-0.0015,-1.0562,-0.043,-0.056,0.061
973801245,0.0361,-0.0010,-1.0586,0.079,0.067,0.305
973814245,0.0342,-0.0063,-1.0664,0.079,-0.056,0.122
973827245,0.0347,-0.0063,-1.0610,-0.043,0.189,0.244
973840245,0.0312,-0.0059,-1.0615,-0.043,0.067,-0.061
973853245,0.0332,-0.0024,-1.0610,0.079,0.128,0.122
973866245,0.0347,-0.0044,-1.0581,-0.165,-0.117,-0.000
973879245,0.0347,-0.0063,-1.0596,0.079,-0.178,-0.000
973892245,0.0356,-0.0049,-1.0566,0.079,0.128,0.122
973905245,0.0322,-0.0015,-1.0591,0.140,0.189,0.061
973918245,0.0391,-0.0034,-1.0596,0.140,-0.056,-0.000
973931245,0.0361,-0.0044,-1.0625,-0.104,0.005,-0.000
973944245,0.0347,-0.0034,-1.0537,-0.226,-0.056,-0.061
973957245,0.0347,-0.0034,-1.0601,0.262,0.005,-0.000
973970245,0.0332,-0.0039,-1.0557,0.323,-0.178,-0.000
973983245,0.0342,-0.0044,-1.0669,0.018,0.128,-0.061
973996245,0.0332,-0.0063,-1.0610,-0.287,0.250,-0.000
974009245,0.0337,-0.0049,-1.0586,0.079,-0.056,-0.061
974022245,0.0366,-0.0049,-1.0635,0.079,-0.178,-0.000
974035245,0.0352,-0.0044,-1.0630,-0.043,0.189,0.122
974048245,0.0337,-0.0044,-1.0586,0.018,0.067,0.183
974061245,0.0366,-0.0020,-1.0581,0.018,0.067,-0.061
974074245,0.0317,-0.0059,-1.0586,-0.043,-0.178,0.244
974087245,0.0352,-0.0063,-1.0552,0.201,0.128,0.183
974100245,0.0322,-0.0010,-1.0586,-0.104,0.005,0.122
974113245,0.0356,-0.0054,-1.0640,-0.226,-0.300,-0.061
974126245,0.0342,-0.0044,-1.0605,0.018,0.005,-0.122
974139245,0.0352,-0.0039,-1.0640,-0.104,-0.178,0.122
974152245,0.0356,-0.0068,-1.0645,0.140,0.250,-0.000
974165245,0.0293,-0.0049,-1.0645,0.018,0.067,-0.122
974178245,0.0322,-0.0039,-1.0654,-0.104,0.128,-0.000
974191245,0.0356,-0.0068,-1.0591,0.140,0.005,0.122
974204245,0.0371,-0.0034,-1.0649,0.079,0.067,-0.000
974217245,0.0337,-0.0039,-1.0625,0.384,0.067,-0.000
974230245,0.0352,-0.0054,-1.0605,0.018,0.067,-0.061
974243245,0.0386,-0.0068,-1.0640,-0.104,-0.056,0.061
974256245,0.0361,-0.0063,-1.0610,-0.165,-0.300,-0.122
974269245,0.0366,-0.0034,-1.0503,0.262,-0.056,0.122
974282245,0.0361,-0.0054,-1.0615,-0.043,0.250,-0.183
974295245,0.0371,-0.0049,-1.0669,0.140,-0.117,0.122
974308245,0.0352,-0.0024,-1.0581,0.140,-0.056,-0.000
974321245,0.0347,-0.0024,-1.0610,-0.043,0.067,0.061
974334245,0.0337,-0.0054,-1.0581,-0.104,0.005,-0.122
974347245,0.0366,-0.0059,-1.0664,0.079,-0.056,-0.183
974360245,0.0356,-0.0010,-1.0625,-0.043,-0.056,0.183
974373245,0.0327,-0.0039,-1.0581,0.079,-0.361,-0.122
974386245,0.0317,-0.0044,-1.0640,0.140,-0.178,0.061
974399245,0.0337,-0.0010,-1.0703,0.140,0.311,0.305
974412245,0.0342,-0.0034,-1.0601,0.140,-0.239,-0.000
974425245,0.0312,-0.0049,-1.0601,-0.104,0.067,0.061
974438245,0.0332,-0.0049,-1.0645,0.018,-0.056,0.122
974451245,0.0327,-0.0049,-1.0586,0.079,0.067,-0.000
974464245,0.0317,-0.0034,-1.0620,0.140,0.005,-0.000
974477245,0.0356,-0.0034,-1.0664,-0.043,0.189,-0.061
974490245,0.0381,-0.0049,-1.0654,0.018,-0.117,-0.061
974503245,0.0356,-0.0063,-1.0596,0.140,-0.056,-0.122
974516245,0.0337,-0.0039,-1.0513,0.140,0.311,0.122
974529245,0.0356,-0.0034,-1.0610,0.079,-0.178,0.122
974542245,0.0361,-0.0029,-1.0596,0.018,0.128,0.061
974555245,0.0352,-0.0044,-1.0645,0.140,0.005,-0.000
974568245,0.0342,0.0000,-1.0645,-0.104,0.067,-0.000
974581245,0.0352,-0.0015,-1.0615,0.140,0.128,0.061
974594245,0.0347,-0.0020,-1.0562,0.079,0.189,0.061
974607245,0.0356,-0.0049,-1.0610,0.140,0.005,-0.061
974620245,0.0352,-0.0029,-1.0679,0.262,0.250,-0.000
974633245,0.0312,-0.0034,-1.0576,-0.043,0.067,-0.183
974646245,0.0332,-0.0059,-1.0557,0.018,0.128,-0.244
974659245,0.0332,-0.0015,-1.0625,-0.165,-0.117,-0.000
974672245,0.0337,-0.0034,-1.0635,0.079,-0.117,-0.000
974685245,0.0352,-0.0005,-1.0669,-0.104,-0.178,0.305
974698245,0.0361,-0.0015,-1.0664,0.140,0.067,-0.061
974711245,0.0361,-0.0088,-1.0669,0.140,0.067,-0.061
974724245,0.0376,-0.0063,-1.0615,-0.165,-0.117,0.061
974737245,0.0332,-0.0029,-1.0679,0.201,0.005,-0.000
974750245,0.0366,-0.0078,-1.0635,-0.043,0.067,0.244
974763245,0.0376,-0.0054,-1.0684,0.201,0.005,0.061
974776245,0.0347,-0.0078,-1.0571,0.262,-0.117,-0.000
974789245,0.0327,-0.0088,-1.0649,0.201,0.067,-0.000
974802245,0.0356,-0.0063,-1.0620,0.323,-0.056,0.122
974815245,0.0308,-0.0024,-1.0654,-0.104,-0.056,0.122
974828245,0.0356,-0.0024,-1.0610,-0.043,0.067,-0.000
974841245,0.0332,-0.0068,-1.0625,-0.104,0.005,-0.122
974854245,0.0342,-0.0044,-1.0601,-0.104,0.067,0.122
974867245,0.0356,-0.0015,-1.0654,-0.043,0.128,-0.122
974880245,0.0337,-0.0054,-1.0723,0.140,0.005,-0.000
974893245,0.0332,-0.0063,-1.0610,0.018,-0.178,0.061
974906245,0.0327,-0.0029,-1.0562,0.018,-0.361,-0.000
974919245,0.0337,-0.0029,-1.0591,0.018,0.128,-0.000
974932245,0.0342,-0.0068,-1.0601,0.140,0.128,-0.061
974945245,0.0366,0.0005,-1.0562,0.079,-0.056,0.183
974958245,0.0327,-0.0078,-1.0645,-0.104,0.189,0.122
974971245,0.0366,-0.0039,-1.0610,0.018,-0.117,0.305
974984245,0.0381,0.0005,-1.0674,0.079,0.189,-0.061
974997245,0.0391,-0.0020,-1.0713,-0.104,0.128,-0.061
975010245,0.0322,-0.0054,-1.0562,0.018,-0.056,-0.122
975023245,0.0361,-0.0034,-1.0615,0.018,0.189,-0.000
975036245,0.0356,-0.0063,-1.0625,0.018,0.005,0.305
975049245,0.0347,-0.0044,-1.0601,0.079,0.189,0.061
975062245,0.0337,-0.0049,-1.0605,0.079,0.128,-0.122
975075245,0.0356,-0.0059,-1.0630,0.018,-0.422,-0.000
975088245,0.0356,-0.0044,-1.0635,0.018,-0.056,-0.122
975101245,0.0366,-0.0054,-1.0591,-0.104,0.128,-0.183
975114245,0.0312,-0.0083,-1.0654,0.018,-0.117,-0.061
975127245,0.0391,-0.0044,-1.0659,0.079,-0.056,-0.000
975140245,0.0322,-0.0044,-1.0640,-0.043,0.189,-0.061
975153245,0.0391,-0.0015,-1.0659,0.079,-0.056,-0.000
975166245,0.0337,-0.0059,-1.0596,-0.043,0.005,0.061
975179245,0.0347,-0.0005,-1.0605,-0.165,0.250,0.061
975192245,0.0352,-0.0024,-1.0605,-0.226,-0.117,0.122
975205245,0.0361,-0.0039,-1.0601,-0.349,-0.178,-0.061
975218245,0.0327,-0.0034,-1.0669,0.018,0.005,0.183
975231245,0.0347,-0.0039,-1.0669,0.018,0.189,-0.183
975244245,0.0347,-0.0015,-1.0728,0.079,-0.239,-0.000
975257245,0.0381,-0.0039,-1.0615,0.079,-0.239,0.061
975270245,0.0332,-0.0044,-1.0625,0.079,-0.117,-0.061
975283245,0.0381,-0.0049,-1.0547,0.140,-0.117,-0.000
975296245,0.0366,-0.0039,-1.0684,0.018,-0.056,0.061
975309245,0.0317,-0.0034,-1.0605,0.079,0.005,0.183
975322245,0.0317,-0.0020,-1.0566,-0.165,-0.056,-0.244
975335245,0.0317,-0.0054,-1.0547,0.201,0.250,0.122
975348245,0.0376,-0.0059,-1.0703,-0.043,0.067,0.244
975361245,0.0337,-0.0059,-1.0659,0.262,-0.056,-0.000
975374245,0.0317,-0.0039,-1.0596,-0.104,0.067,-0.000
975387245,0.0332,-0.0059,-1.0601,0.018,-0.117,0.305
975400245,0.0332,-0.0024,-1.0649,-0.104,-0.239,-0.122
975413245,0.0352,0.0000,-1.0537,0.079,0.067,-0.000
975426245,0.0356,-0.0005,-1.0674,0.323,-0.056,-0.061
975439245,0.0322,-0.0005,-1.0620,0.079,0.005,0.244
975452245,0.0322,-0.0005,-1.0591,0.201,0.067,-0.061
975465245,0.0337,-0.0029,-1.0596,0.201,0.005,-0.122
975478245,0.0352,-0.0054,-1.0674,0.018,0.005,0.122
975491245,0.0332,-0.0039,-1.0586,-0.104,0.128,0.061
975504245,0.0293,-0.0078,-1.0562,0.079,-0.239,0.061
975517245,0.0308,-0.0063,-1.0591,0.018,0.189,0.061
975530245,0.0376,-0.0044,-1.0615,0.140,0.067,0.061
975543245,0.0361,-0.0049,-1.0596,0.079,0.067,0.061
975556245,0.0337,-0.0054,-1.0566,0.018,0.005,-0.183
975569245,0.0308,-0.0078,-1.0649,0.018,0.067,0.122
975582245,0.0322,-0.0044,-1.0591,0.079,-0.117,-0.061
975595245,0.0312,-0.0078,-1.0552,0.018,-0.178,-0.061
975608245,0.0381,-0.0015,-1.0605,0.140,0.005,-0.122
975621245,0.0312,-0.0020,-1.0649,-0.104,0.005,-0.305
975634245,0.0337,-0.0015,-1.0630,0.018,0.189,-0.000
975647245,0.0361,-0.0020,-1.0615,0.018,-0.056,-0.183
975660245,0.0293,-0.0044,-1.0610,0.018,0.067,0.122
975673245,0.0366,-0.0015,-1.0610,0.201,0.005,0.061
975686245,0.0327,-0.0059,-1.0625,0.079,0.128,0.122
975699245,0.0356,-0.0083,-1.0620,-0.104,0.005,0.061
975712245,0.0332,-0.0034,-1.0547,0.262,-0.056,-0.000
975725245,0.0342,-0.0054,-1.0537,0.018,-0.056,-0.000
975738245,0.0361,-0.0049,-1.0674,0.018,0.005,0.122
975751245,0.0342,-0.0073,-1.0669,0.079,0.311,0.183
975764245,0.0352,-0.0020,-1.0576,0.079,-0.117,0.061
975777245,0.0327,-0.0049,-1.0605,-0.165,0.128,0.183
975790245,0.0352,-0.0054,-1.0630,-0.104,-0.056,-0.244
975803245,0.0356,-0.0039,-1.0669,0.140,-0.117,-0.122
975816245,0.0337,-0.0039,-1.0591,-0.104,-0.056,-0.061
975829245,0.0366,-0.0044,-1.0571,-0.104,0.067,-0.122
975842245,0.0356,-0.0015,-1.0659,0.201,0.128,0.122
975855245,0.0337,-0.0078,-1.0659,-0.043,0.005,0.305
975868245,0.0386,-0.0049,-1.0679,-0.104,0.128,0.061
975881245,0.0337,-0.0034,-1.0586,0.323,0.067,-0.183
975894245,0.0332,-0.0044,-1.0645,0.079,-0.056,0.244
975907245,0.0332,-0.0029,-1.0620,0.140,-0.056,0.183
975920245,0.0366,-0.0015,-1.0640,0.018,0.250,-0.061
975933245,0.0322,-0.0024,-1.0620,-0.043,-0.117,0.244
975946245,0.0352,-0.0020,-1.0566,0.140,-0.056,-0.244
975959245,0.0322,-0.0059,-1.0630,-0.165,0.250,0.305
975972245,0.0356,-0.0020,-1.0615,-0.043,0.189,0.183
975985245,0.0317,-0.0029,-1.0576,0.079,0.067,-0.122
975998245,0.0337,-0.0059,-1.0645,-0.043,0.189,-0.000
976011245,0.0342,-0.0039,-1.0674,-0.165,0.067,0.061
976024245,0.0347,-0.0024,-1.0630,-0.165,-0.422,0.183
976037245,0.0327,-0.0054,-1.0591,-0.043,-0.117,0.061
976050245,0.0381,-0.0059,-1.0610,0.201,0.189,-0.000
976063245,0.0327,-0.0034,-1.0566,0.018,0.067,0.122
976076245,0.0288,-0.0039,-1.0601,-0.104,-0.056,-0.000
976089245,0.0327,-0.0044,-1.0679,0.018,0.005,-0.122
976102245,0.0361,-0.0068,-1.0635,0.140,0.067,0.122
976115245,0.0381,-0.0034,-1.0576,0.262,-0.056,-0.000
976128245,0.0376,-0.0044,-1.0571,-0.104,0.067,0.122
976141245,0.0332,-0.0015,-1.0615,-0.043,0.128,0.305
976154245,0.0352,-0.0059,-1.0615,0.018,0.250,-0.061
976167245,0.0312,-0.0034,-1.0625,-0.104,-0.300,-0.000
976180245,0.0347,-0.0039,-1.0601,0.140,0.311,-0.061
976193245,0.0312,-0.0049,-1.0664,0.079,0.005,0.061
976206245,0.0347,-0.0034,-1.0649,-0.043,-0.117,0.061
976219245,0.0337,-0.0068,-1.0581,-0.043,0.005,-0.000
976232245,0.0361,-0.0005,-1.0586,-0.104,-0.056,0.122
976245245,0.0312,-0.0029,-1.0630,0.201,-0.239,0.122
976258245,0.0342,-0.0073,-1.0547,0.018,0.189,0.183
976271245,0.0366,-0.0039,-1.0601,0.201,-0.056,-0.183
976284245,0.0356,-0.0059,-1.0601,-0.226,0.250,-0.122
976297245,0.0376,-0.0010,-1.0693,-0.104,-0.056,0.061
976310245,0.0317,-0.0059,-1.0640,0.140,0.005,0.244
976323245,0.0332,-0.0044,-1.0674,0.201,0.128,-0.183
976336245,0.0356,0.0010,-1.0620,0.018,0.189,-0.122
976349245,0.0366,-0.0054,-1.0625,0.140,0.250,0.061
976362245,0.0352,-0.0073,-1.0605,-0.226,-0.056,0.061
976375245,0.0361,-0.0024,-1.0679,0.140,0.005,0.122
976388245,0.0386,-0.0063,-1.0625,0.079,-0.056,0.061
976401245,0.0352,-0.0034,-1.0615,-0.165,0.067,-0.000
976414245,0.0361,-0.0024,-1.0586,0.140,-0.056,0.061
976427245,0.0293,-0.0010,-1.0620,-0.043,-0.178,-0.122
976440245,0.0332,-0.0044,-1.0742,0.140,-0.117,0.183
976453245,0.0312,-0.0029,-1.0645,0.262,0.005,0.183
976466245,0.0356,-0.0049,-1.0610,0.079,0.189,0.366
976479245,0.0332,-0.0039,-1.0640,0.262,-0.178,0.244
976492245,0.0332,-0.0015,-1.0620,0.079,0.128,-0.061
976505245,0.0361,-0.0034,-1.0620,-0.104,0.128,-0.061
976518245,0.0391,-0.0044,-1.0625,0.018,-0.178,-0.122
976531245,0.0312,-0.0024,-1.0591,0.079,0.067,-0.122
976544245,0.0312,-0.0039,-1.0630,-0.043,-0.056,0.122
976557245,0.0327,-0.0039,-1.0693,0.140,0.189,0.183
976570245,0.0337,-0.0015,-1.0581,0.018,0.128,0.061
976583245,0.0337,-0.0078,-1.0610,0.079,-0.239,0.061
976596245,0.0366,-0.0054,-1.0605,0.018,0.067,-0.000
976609245,0.0322,-0.0044,-1.0640,0.079,-0.056,-0.000
976622245,0.0361,-0.0039,-1.0620,-0.104,0.189,-0.061
976635245,0.0361,-0.0005,-1.0654,-0.104,0.067,-0.061
976648245,0.0356,-0.0054,-1.0654,0.140,-0.056,0.061
976661245,0.0342,-0.0029,-1.0596,-0.104,0.005,0.244
976674245,0.0327,-0.0024,-1.0664,0.201,-0.056,0.244
976687245,0.0312,-0.0054,-1.0581,0.018,0.067,-0.122
976700245,0.0283,-0.0059,-1.0601,0.018,0.005,0.122
976713245,0.0337,-0.0039,-1.0576,0.018,0.005,0.122
976726245,0.0356,-0.0010,-1.0581,-0.104,-0.117,0.122
976739245,0.0371,-0.0063,-1.0664,-0.104,-0.178,0.061
976752245,0.0337,-0.0054,-1.0659,0.079,0.128,-0.061
976765245,0.0322,-0.0088,-1.0640,0.201,0.128,-0.061
976778245,0.0317,-0.0044,-1.0571,-0.043,-0.056,0.122
976791245,0.0322,-0.0029,-1.0654,-0.043,0.005,-0.122
976804245,0.0381,-0.0034,-1.0586,-0.043,-0.056,0.061
976817245,0.0361,-0.0039,-1.0620,0.201,-0.239,-0.061
976830245,0.0352,-0.0073,-1.0586,0.201,0.189,-0.183
976843245,0.0347,0.0000,-1.0630,0.018,-0.056,-0.000
976856245,0.0332,-0.0044,-1.0601,0.140,0.005,-0.122
976869245,0.0322,-0.0039,-1.0571,0.018,0.189,-0.000
976882245,0.0337,-0.0044,-1.0576,0.018,0.189,-0.000
976895245,0.0381,-0.0078,-1.0576,0.018,-0.239,0.122
976908245,0.0342,-0.0039,-1.0610,0.018,0.189,-0.122
976921245,0.0298,-0.0044,-1.0586,-0.043,0.128,0.061
976934245,0.0337,-0.0005,-1.0586,0.140,-0.117,0.183
976947245,0.0366,-0.0049,-1.0674,-0.104,0.067,-0.122
976960245,0.0366,-0.0049,-1.0654,0.140,0.067,0.183
976973245,0.0337,-0.0059,-1.0635,-0.104,0.128,0.122
976986245,0.0361,-0.0024,-1.0669,-0.043,0.189,-0.122
976999245,0.0366,-0.0044,-1.0620,0.018,0.005,0.305
977012245,0.0361,-0.0029,-1.0601,0.079,0.128,0.061
977025245,0.0347,-0.0073,-1.0742,0.018,-0.117,0.122
977038245,0.0356,-0.0088,-1.0708,-0.043,0.250,-0.000
977051245,0.0361,-0.0024,-1.0679,0.018,-0.178,0.122
977064245,0.0317,-0.0044,-1.0576,-0.104,0.189,0.061
977077245,0.0312,-0.0078,-1.0610,0.201,0.067,-0.122
977090245,0.0332,-0.0044,-1.0601,-0.043,0.128,0.061
977103245,0.0347,-0.0029,-1.0601,0.140,-0.117,0.244
977116245,0.0308,-0.0005,-1.0659,0.079,0.128,0.305
977129245,0.0347,-0.0039,-1.0659,0.323,-0.056,-0.061
977142245,0.0386,-0.0044,-1.0635,0.079,0.005,0.122
977155245,0.0352,-0.0020,-1.0625,-0.104,0.067,-0.061
977168245,0.0327,-0.0029,-1.0586,0.079,0.067,0.061
977181245,0.0327,-0.0054,-1.0640,-0.043,-0.056,0.366
977194245,0.0361,-0.0044,-1.0586,-0.104,0.067,0.122
977207245,0.0317,-0.0044,-1.0552,0.018,0.067,-0.061
977220245,0.0371,-0.0083,-1.0659,0.018,-0.178,0.061
977233245,0.0298,-0.0054,-1.0640,0.079,-0.117,-0.183
977246245,0.0337,-0.0063,-1.0601,-0.043,-0.056,0.061
977259245,0.0337,-0.0049,-1.0630,0.201,-0.056,-0.061
977272245,0.0352,-0.0010,-1.0615,0.140,0.005,0.366
977285245,0.0352,-0.0029,-1.0645,-0.287,-0.300,0.244
977298245,0.0298,-0.0059,-1.0786,-0.043,-0.361,0.183
977311245,0.0337,-0.0083,-1.0625,0.445,-0.117,-0.122
977324245,0.0391,-0.0054,-1.0723,0.140,0.128,0.061
977337245,0.0342,0.0020,-1.0591,0.201,-0.056,0.183
977350245,0.0376,-0.0054,-1.0601,-0.349,0.128,-0.061
977363245,0.0356,-0.0059,-1.0645,0.140,0.128,0.122
977376245,0.0293,-0.0020,-1.0571,-0.104,0.128,0.122
977389245,0.0352,-0.0073,-1.0659,0.140,0.005,0.122
977402245,0.0342,-0.0049,-1.0630,0.201,-0.056,-0.061
977415245,0.0312,-0.0039,-1.0601,-0.165,0.128,-0.183
977428245,0.0332,-0.0059,-1.0562,0.079,-0.178,-0.000
977441245,0.0352,-0.0044,-1.0547,-0.104,0.067,-0.122
977454245,0.0308,-0.0044,-1.0649,-0.043,0.067,0.122
977467245,0.0332,-0.0068,-1.0605,0.079,-0.117,0.244
977480245,0.0352,-0.0034,-1.0571,0.079,0.005,-0.061
977493245,0.0356,-0.0015,-1.0547,-0.043,-0.056,-0.122
977506245,0.0337,-0.0073,-1.0620,-0.043,-0.056,-0.000
977519245,0.0356,-0.0034,-1.0669,-0.043,0.005,0.122
977532245,0.0332,-0.0044,-1.0615,-0.043,-0.178,-0.061
977545245,0.0337,-0.0034,-1.0591,-0.165,0.067,0.366
977558245,0.0352,-0.0029,-1.0610,0.201,0.250,-0.000
977571245,0.0312,-0.0039,-1.0674,0.201,0.005,-0.000
977584245,0.0327,-0.0020,-1.0669,0.201,0.067,0.122
977597245,0.0312,-0.0020,-1.0576,0.262,0.005,-0.061
977610245,0.0342,-0.0059,-1.0684,-0.104,0.067,0.244
977623245,0.0376,-0.0029,-1.0630,-0.226,-0.056,0.061
977636245,0.0327,-0.0024,-1.0630,-0.104,-0.056,-0.183
977649245,0.0352,-0.0029,-1.0645,0.079,-0.117,-0.000
977662245,0.0371,-0.0044,-1.0596,0.323,0.189,0.183
977675245,0.0337,-0.0098,-1.0527,0.140,0.250,0.122
977688245,0.0342,-0.0049,-1.0664,0.262,0.005,0.122
977701245,0.0342,-0.0049,-1.0557,0.140,-0.056,-0.061
977714245,0.0322,-0.0078,-1.0596,-0.226,-0.056,-0.000
977727245,0.0337,-0.0024,-1.0649,0.140,0.005,-0.061
977740245,0.0332,-0.0020,-1.0610,0.079,-0.056,-0.061
977753245,0.0356,-0.0054,-1.0664,-0.104,-0.117,-0.000
977766245,0.0337,-0.0034,-1.0610,0.079,0.067,0.122
977779245,0.0361,-0.0068,-1.0659,-0.226,0.128,0.183
977792245,0.0347,-0.0029,-1.0630,0.201,0.250,0.244
977805245,0.0361,-0.0073,-1.0562,0.018,0.067,0.122
977818245,0.0332,-0.0034,-1.0566,-0.043,0.005,-0.122
977831245,0.0322,-0.0059,-1.0635,0.018,0.311,0.183
977844245,0.0347,-0.0039,-1.0605,0.018,0.189,-0.061
977857245,0.0317,-0.0024,-1.0562,-0.043,-0.117,0.122
977870245,0.0347,-0.0063,-1.0645,0.079,0.189,-0.122
977883245,0.0342,-0.0034,-1.0620,0.140,-0.056,-0.061
977896245,0.0337,-0.0010,-1.0601,0.262,0.189,0.244
977909245,0.0332,-0.0039,-1.0596,-0.043,-0.178,-0.122
977922245,0.0381,-0.0005,-1.0669,-0.043,0.189,-0.183
977935245,0.0361,-0.0020,-1.0630,0.018,0.005,0.061
977948245,0.0391,-0.0039,-1.0610,0.262,0.189,0.122
977961245,0.0332,-0.0029,-1.0601,-0.104,0.189,-0.000
977974245,0.0352,-0.0049,-1.0664,-0.043,0.128,-0.183
977987245,0.0327,-0.0054,-1.0605,0.079,-0.117,0.122
978000245,0.0308,-0.0073,-1.0596,0.018,0.067,-0.000
978013245,0.0361,-0.0054,-1.0591,-0.043,0.189,0.183
978026245,0.0337,-0.0054,-1.0679,-0.165,0.128,-0.000
978039245,0.0327,-0.0020,-1.0518,-0.104,0.189,-0.000
978052245,0.0332,-0.0010,-1.0576,-0.287,0.005,0.305
978065245,0.0352,-0.0034,-1.0791,0.079,-0.056,-0.000
978078245,0.0312,-0.0034,-1.0430,0.079,0.189,0.061
978091245,0.0386,-0.0073,-1.0610,0.079,0.128,-0.061
978104245,0.0303,-0.0020,-1.0610,0.323,-0.239,-0.061
978117245,0.0312,-0.0049,-1.0571,-0.104,0.250,0.183
978130245,0.0356,-0.0078,-1.0698,-0.043,0.189,0.061
978143245,0.0317,-0.0034,-1.0630,0.140,0.189,-0.122
978156245,0.0371,-0.0059,-1.0601,-0.226,0.128,0.122
978169245,0.0352,-0.0093,-1.0649,0.018,-0.117,0.244
978182245,0.0352,-0.0034,-1.0659,0.140,0.250,-0.122
978195245,0.0337,-0.0020,-1.0630,0.262,0.067,-0.000
978208245,0.0303,-0.0034,-1.0669,0.079,-0.056,-0.183
978221245,0.0352,-0.0049,-1.0625,0.079,-0.117,-0.061
978234245,0.0361,-0.0039,-1.0654,-0.043,0.005,-0.061
978247245,0.0337,-0.0024,-1.0659,-0.043,-0.056,0.122
978260245,0.0337,-0.0039,-1.0591,0.018,-0.178,0.305
978273245,0.0347,-0.0029,-1.0664,0.201,-0.178,-0.122
978286245,0.0312,-0.0024,-1.0605,-0.104,-0.178,-0.061
978299245,0.0347,-0.0039,-1.0532,0.018,0.128,-0.000
978312245,0.0376,-0.0024,-1.0591,-0.043,-0.056,-0.000
978325245,0.0396,0.0000,-1.0649,0.018,0.005,-0.000
978338245,0.0386,-0.0010,-1.0649,0.140,0.005,-0.061
978351245,0.0347,-0.0039,-1.0610,-0.104,0.128,0.061
978364245,0.0322,-0.0024,-1.0601,-0.104,0.067,0.122
978377245,0.0327,-0.0039,-1.0605,0.079,0.005,-0.244
978390245,0.0332,-0.0073,-1.0664,-0.104,-0.117,0.122
978403245,0.0361,-0.0059,-1.0708,-0.043,0.067,0.183
978416245,0.0361,-0.0029,-1.0615,-0.104,0.128,-0.000
978429245,0.0337,-0.0078,-1.0547,0.201,0.005,-0.183
978442245,0.0337,-0.0034,-1.0630,0.140,0.189,0.122
978455245,0.0332,-0.0054,-1.0645,0.201,0.005,-0.122
978468245,0.0352,-0.0039,-1.0586,-0.104,-0.422,0.061
978481245,0.0356,-0.0039,-1.0630,0.079,0.067,-0.000
978494245,0.0327,-0.0024,-1.0586,-0.104,0.005,-0.122
978507245,0.0356,-0.0044,-1.0625,-0.043,0.067,0.061
978520245,0.0317,-0.0039,-1.0601,0.018,0.067,0.244
978533245,0.0347,-0.0054,-1.0649,0.018,-0.178,-0.000
978546245,0.0381,-0.0034,-1.0640,-0.165,0.128,-0.000
978559245,0.0322,-0.0020,-1.0640,0.201,-0.056,0.122
978572245,0.0356,-0.0073,-1.0649,-0.104,0.128,0.122
978585245,0.0366,-0.0020,-1.0518,-0.165,-0.056,0.244
978598245,0.0332,-0.0034,-1.0732,0.140,0.128,-0.061
978611245,0.0322,-0.0068,-1.0688,0.018,0.005,-0.000
978624245,0.0356,-0.0054,-1.0522,0.140,0.128,0.061
978637245,0.0371,-0.0068,-1.0718,0.018,0.067,-0.183
978650245,0.0361,-0.0005,-1.0581,0.140,0.128,-0.000
978663245,0.0361,-0.0039,-1.0630,0.018,-0.117,0.061
978676245,0.0347,-0.0068,-1.0615,-0.104,0.311,-0.000
978689245,0.0366,-0.0039,-1.0635,0.018,0.005,-0.122
978702245,0.0347,-0.0044,-1.0605,-0.165,0.128,0.183
978715245,0.0332,-0.0029,-1.0669,0.079,0.250,0.061
978728245,0.0356,-0.0034,-1.0591,-0.104,0.128,0.244
978741245,0.0356,-0.0098,-1.0654,0.079,-0.056,-0.061
978754245,0.0337,-0.0039,-1.0649,-0.043,0.067,0.061
978767245,0.0376,-0.0054,-1.0679,0.079,0.128,-0.000
978780245,0.0352,-0.0039,-1.0527,-0.104,0.128,-0.061
978793245,0.0356,-0.0054,-1.0566,0.140,0.128,0.122
978806245,0.0317,-0.0063,-1.0596,0.018,-0.300,0.061
